channelId,customUrl,title,description,country,viewCount,subscriberCount,videoCount,madeForkids,creationDate
UCpsirlWI-uSKBglcWsquqtg,@yazzieasmr,Yazzie ASMR,"Eu sussurro no microfone

Conteúdo com sons satisfatórios | ASMR

tiktok @yazziereacts
insta @yazzieasmr

FAQ:
Sobre mim: Meu nome é Yasmin mas por favoreee me chame de Yazzie. Sou brasileira com descendência japonesa e moro no Brasil.

O que é ASMR? 
""ASMR (do inglês Autonomous Sensory Meridian Response) em tradução livre, 'resposta sensorial meridiana autônoma', refere-se a uma sensação agradável de parestesia ou formigamento, geralmente sentida na região do couro cabeludo, na parte de trás da cabeça ou do pescoço em resposta a algum estímulo sensorial.
[...] passou a ser amplamente utilizado para promoção de relaxamento, sono e bem-estar.""
- fonte Wikipedia
",BR,34097736,311000,156,n/a,2021-01-19T21:20:33.803714Z
UCOF_OJZAvulz9n_ruGOZtZg,@thetrinityspaasmr,The Trinity Spa ASMR,"분주한 일상에 쉼표 하나, 
당신에게 편안함을 더해드리겠습니다. 

",KR,614389,3680,67,False,2022-05-10T03:49:15.182237Z
UCqJEduUy-ak1WLW5ZzkJxSg,@medicalasmr8316,Medical ASMR,All the medical ASMR stuff in one place!,n/a,679898,1490,59,n/a,2017-05-04T00:52:31Z
UCnVu9LRhJYCBtmU4exh8CZw,@arisaasmr,ARISA ASMR,"ติดตามกวางได้ ตามลิ้งค์นี้ https://linktr.ee/Deerlong

::: ติดต่องานหรือโฆษณา :::

Email : nongnumm.nani@gmail.com

Line : adminnani (แอดมินหน่านิ)

เบอร์โทร : 086-4744626 คุณเนย",n/a,74665739,667000,115,n/a,2009-11-11T22:43:26Z
UCrRHMt1aNUNJIZ_ym0--IgQ,@sezginceasmr,"Sezgin,ce ASMR","Merhabalar adım sezgin 38 yaşındayım youtube de  ASMR videolarımı kaçırmamak için kanalıma abone olmayı unutmayın ! 
ASMR NEDİR? ASMR’ın Türkçe karşılığı en basit ifade ile “iç gıdıklanması” olarak tanımlanabilir. Doktorlar tarafından yapılan bilimsel tanımlaması ise “sürüngen beyin durumu” olarak ifade edilmektedir. ASMR olgusu beyinin duyduğu bazı seslerin (düşük desibel gücüne sahip sesler) beyinde uyandırdığı işitme temeline dayanan bir histir. “Tingle” yani beyin karıncalanması hissi, birçok ses ile meydana gelebilir. Bunlara tırnak tıkırdatması, fısıltı, klavye sesleri, kağıt sesleri örnek olarak verilebilir. 
Asmr, uyku problemleri çeken insanlarda olumlu sonuçlar verebilen, zihni rahatlatan ve beyin orgazmı olarak da bilinen bir terimdir. Rahat uyku, uyku meditasyonu, uyku telkini, rahatlatıcı sesler, uyku getirici videolar, zihin rahatlatıcı telkinleri bu kanalda bulabilirsiniz.

Reklam ve İş Birliği İçin: sezginceasmr@gmail.com
",TR,771752,4870,253,False,2021-08-04T16:30:16.743884Z
UCMXVQnHWTCvJErte2LSk6cg,@asmrmassagecompilation,ASMR MASSAGE COMPILATION,"We are a small team who create hi-class asmr massage videos. We started this project in March 2020, and are still creating videos for it. 

In the most part of our videos, you can see masseur – Anna. She is our grand master 🙂 But, we shot another masters of massage too. Also some people working on backstage for this project. Maybe later, we’ll tell you about them too. 

We are located in Eastern Europe. 

Our main platform – YouTube. But additional content is also available on our Patreon page.

But here we collected all content from YouTube and Patreon. 

If you have any questions, please contact us.
",US,18033589,103000,206,False,2013-09-18T07:50:08Z
UCo6VVJ2-Tr9xq8luJR5NiVA,@chiaraasmr,Chiara ASMR,"❤ Sono Chiara, ho 28 anni e per lavoro fra le altre cose sussurro a dei microfoni.
Sono laureata in Chimica e Tecnologia Farmaceutiche, ma per ora la mia passione è anche il mio lavoro.
Ho scritto ""Il potere di un sussurro"", il primo libro sull'ASMR in Italia, in cui parlo a 360° dell'argomento e scoprirai le basi scientifiche dell'ASMR, oltre che a tutti i segreti e consigli per gestire un canale ASMR al meglio e come ha influenzato la mia vita.
L' ASMR è una sensazione di brividini rilassanti sul corpo provocata da stimoli uditivi e visivi. E' una coccola e un aiuto per combattere insonnia e stress.

Per collaborazioni : infochiaraasmr@gmail.com
Instagram: @chiara.asmr
",IT,409594386,1100000,827,False,2014-04-17T16:53:35Z
UCXqA-xDqLTS0EpLxfbEnzlA,@tanakaasmr2,Tanaka ASMR,"イヤホンやヘッドホンで聴くと立体的に聴こえるASMR・音フェチ動画をアップしています。
観ても聴いても癒されるような動画を作れるように試行錯誤中です！！
是非日頃の疲れを癒しに動画やYouTubeライブの生配信にも遊びに来てください！( ^ω^ )
（YouTubeライブは大体夜の12時半くらいから2日に1回くらいでやってます！）

田中より。
",JP,16522928,73100,641,False,2016-12-22T09:03:01Z
UCT_K3HD8Gh8Tq3Oh-rtGYxQ,@anastasiawhisperasmr,Anastasia Whisper ASMR,"Привет!
Меня зовут Настя😊
Добро пожаловать на мой канал, посвященный АСМР!
Желаю Вам приятного просмотра и много много мурашек😴😘

❓ ЧТО ТАКОЕ АСМР? https://ru.wikipedia.org/wiki/Автономная_сенсорная_меридиональная_реакция

📽 RuTube: https://rutube.ru/channel/23924501
📽 Яндекс Дзен: https://zen.yandex.ru/id/620cbb52bc680943cdf10703
📸 Телеграмм: https://t.me/anastasiawhisperasmr
✍️ Email: anastasiawhisper.asmr@gmail.com
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Hello!
My name is Anastasia😊
Welcome to my ASMR channel!
I wish you a pleasant viewing😴😘",RU,8785819,42100,216,False,2018-05-31T19:10:10Z
UCopnQGwbOd25xihgasyEzTg,@teddybearasmr,Teddy Bear ASMR,"こんにちは☺︎こんばんは☺︎テディベアです🧸

もともとASMRを聞くのが大好きで自分も皆さんに
素敵な音を届けたいと思って始めました( ˶˙ᵕ˙˶ )
皆さんの睡眠を全力でサポートさせていただきます☺︎

できる限り毎日投稿心かげております。
コメント返しもしておりますので
お気軽にコメントしてください☺️

リクエストも受け付けてるのでコメント欄にて
リクエストしてください🌙*ﾟ

Instagram、Twitterやってるので
お気軽にフォローしてください🧚‍♂️🌟

ZOWA
https://zowa.app/rtist/34342


ファンクラブサイト【CI-EN】
https://ci-en.net/creator/7188


Instagram▷▶︎▷▶︎ https://www.instagram.com/teddy_bear.asmr/

Twitter▷▶︎▷▶︎https://mobile.twitter.com/TeddybearAsmr
@TeddybearAsmr

お仕事のメールはこちらへ👇🏻
teddybear.asmr.kumakuma@gmail.com",JP,6492396,39800,275,False,2020-04-19T02:30:03.752995Z
UCjyp2TjwAsIxts1N0vbbpSA,@aleasmr,Ale ASMR,A dormir💤😴,ES,241488993,1210000,514,False,2018-02-03T23:38:05Z
UCjgWnPM8nOYQ5qvx1wzzPHQ,@polaczekasmr,Polaczek ASMR,,PL,10694732,30400,869,False,2019-03-21T19:23:42Z
UCWS9Mb-OG-tLQmwxdwLVE5Q,@azaleaasmr9086,Azalea ASMR,,n/a,0,184,0,n/a,2020-01-21T04:18:17.104029Z
UCSUZugdxy9Wcrkp781cFt1w,@onomachiharuka_2nd,小野町春香 ASMR にじさんじ,"小野町旅館におこしやす。あなたの居場所でありますように🍵
にじさんじ所属小野町旅館の若女将、小野町春香(おのまち はるか)です。
音にこだわった癒しと睡眠のためのASMR配信を夏時期以外定期水曜日日曜日24時から行っています
ゆっくり心も体もリラックスしていただけると嬉しいです。
※ASMRとは、Autonomous Sensory Meridian Responseの略です。

メインチャンネル　https://www.youtube.com/channel/UCg63a3lk6PNeWhVvMRM_mrQ
TwitterやSNSでハッシュタグ　#小野町春香　#小野町旅館　を付けてツイートしてね！

♨Twitter♨
にじさんじ
@nijisanji_app
小野町春香
＠onomachi_haruka

🌈公式グッズ（期間限定ボイス販売しています）🌈
https://shop.nijisanji.jp/s/niji/

",JP,1592674,30300,65,False,2022-09-01T11:05:55.855762Z
UCefeiWsQAH-atia8uNkoV5g,@surprisingasmr4860,Surprising ASMR,This channel will try to provide videos of ASMR scenes that no one thought could be ASMR. It will also be a selection of my favorites and those that I use whenever I need to relax!,n/a,423799,1050,30,n/a,2020-06-24T21:48:49.826966Z
UC3pqWPKj3oABeRYxZ4TiIZQ,@minaasmr,Mina Asmr,,PH,4800204,36100,308,False,2020-02-14T09:13:40.856389Z
UCkxsKHXJugHRfGx5GmtO3tA,@jojoeatsasmr6241,JOJOeats ASMR,"What is ASMR?


a feeling of well-being combined with a tingling sensation in the scalp and down the back of the neck, as experienced by some people in response to a specific gentle stimulus, often a particular sound.

""ASMR is triggered by things like whispering voices, paper tearing, and scalp massage""


Please do consider subscribe🙏🙏
Thank you



For business quiry contact jojogracy08@gmail.com",IN,0,54600,0,n/a,2021-05-11T09:36:05.110956Z
UCuF6wXjkBfGkdXxSP1UGL-Q,@sensoradiasmr,SensorAdi ASMR,"Im ASMR creator. Im giving You relaxation, calmness - Tingles. Im helping You with stress, insomnia and anxiety.
You can fall asleep with me faster and sleep better.

Classic but creative ASMR videos - uploaded...frequently.

Also AGS Technique Creator&Performer (""Godlike"" Series).
1 Hour ASMR | ECHO | LAYERED ASMR

Official Website: www.sensoradi.com

★★★★ SUBSCRIBE ME (Join my Audience) ★★★★
You will not be disappointed. Thank You.
__________________________________________________

See You Soon,
SensorAdi ASMR
Adrien",US,77643706,252000,1256,False,2013-10-13T21:40:27Z
UCp7cZOuRwJ_3ZHI-95J_DIw,@gisseasmr,Gisse ASMR,"Mi nombre es Gisse, hago videos para relajar y conectar con el alma, uso susurros o hablo bajito para crear un ambiente de relajación, uso diferentes sonidos, para ayudarles a dormir y descansar. El ASMR de por si ya es algo maravilloso, pero mi visión para el canal, y mis videos en general, es dejar algo más. Ayudarles a apagar la mente, desconectarse del día a día, de los problemas, los malos ratos. La idea es crear un espacio seguro, un rinconcito para todos nosotros. Fuera de Youtube soy terapéuta Holística, trabajo con el Tarot terapéutico, numerología, realizo sesiones de sanación energética, reiki rúnico, hago coaching espiritual para conectarte con tu consciencia superior y tu propósito de vida, por lo que también verán mucho de eso reflejado en este canal. 
Un abrazo infinito para cada uno de ustedes",CL,43215076,339000,275,False,2016-05-31T17:17:51Z
UCHQ2aBtAY0lMTIp44WxcJJg,@savioasmr,Sávio ASMR,"Oi! Seja muito bem-vindo(a) ao canal! Me chamo Sávio e vou fazer o possível pra que você consiga relaxar e até dormir com essa técnica incrível que é o ASMR! 

Contato: savioasmr@gmail.com
Ou pelo direct do Instagram ",BR,27205632,164000,242,False,2019-10-05T17:53:37Z
UCCti72ThP26jeOXoa-kKdpA,@astriasmr,Astri ASMR,"Hi Welcome To ASTRI ASMR, i hope you enjoyyy my content❤️❤️❤️",ID,14221069,139000,135,False,2019-08-05T04:26:16Z
UCSsodwxTX2aLfnFU_0gcEyw,@marinaasmrbr,Marina ASMR BR,"Oi, meu nome é Marina *〰*

Esse é o ASMR BR.
O que é ASMR?
ASMR é uma técnica considerada inclusive uma forma de terapia alternativa pra ajudar com insônia, estresse, ataques de pânico e ansiedade. 

Que esse aqui possa ser nosso cantinho de repor as energias e dormir bem!

☾ Contato profissional: contatoasmr@gmail.com

☾ Instagram: https://www.instagram.com/magaldieri/",BR,36564721,200000,251,False,2016-09-23T18:01:34Z
UCqq_Mf9i93qQ8dGHWzFhxCg,@asmrrelaxation3665,ASMR Relaxation,"ASMR Relaxation is the best YouTube channel where you can find Relaxing and Soothing nature sounds and white noise to make you calm and help you sleep. you can enjoy rain sound and other nature sounds to give you feeling of natural environment. you can use our videos while studying, relaxing or working in the office. we hope you will enjoy the content of this channel. please do support us.
like, share and comment ,thank you. ",US,457,3,38,n/a,2022-01-29T18:51:45.264261Z
UCmEX8miRs9uG7gcUBB0bzmA,@colombaasmr,Colomba ASMR,"Hey 🌼

Si tu es là c’est parce que soit 1) tu trouves pas le sommeil 2) l’algorithme YouTube a été gentil avec moi 3) tu es fan et amateur d’ASMR.

Dans tous les cas, je te conseille de t’installer confortablement dans ton lit, au bureau, (pas en cours, en cours il faut écouter!) ou dans un endroit calme. ☕️

En fait l’ASMR c’est... quelqu’un qui te chuchote des mots, qui tapote sur des objets, qui fait plein de bruits cools inspirés de ta vie de tous les jours. Je suis sure que tu adorais qu’on te lise des histoires quand tu étais plus petit.e, ou que tu adores aller chez le coiffeur... eh bien ici, on essaie de recréer ces trucs que tu adores... grâce à un micro très sensible ! Tu verras c’est cool (promis on ne fait pas que manger des cornichons et lécher des oreilles !)

- infos sur ma petite personne

J’ai 21 ans 
Je suis en master d’ethnologie, patrimoine et tourisme 
Ma première vidéo : 09/07/18
Colomba est un de mes vrais prénoms ! ❤️",n/a,47248299,234000,361,n/a,2018-07-09T08:45:12Z
UCZCkcdnvWxcmkl6gv0mvNoQ,@fixyasmr,ASMR Fixy,"ASMR Channel for fast, chaotic and unpredictable asmr! We are leaving all the bloopers in lol. This is my second channel next to rapunzel ASMR. But here I can show more of my personality and have a bit more fun with it :) ",US,7822455,54300,144,False,2021-11-11T08:21:27.7277Z
UCxpyfXhUPRXBjF6WIVFejVw,@ecemasmr,Ecem ASMR,"Selam!Bu kanalda rahatlaman,uyuman ve odaklanman için ASMR(En temel tanımı ile çeşitli seslerle iç gıdıklanması yaratmak) içerikleri üretiyorum.
Abone olup bana destek olursan sevirimm❤",TR,1698287,12000,58,n/a,2021-12-15T17:44:37.650747Z
UCSPkmZyeHlDNE-6YMSg5Fbg,@shinakoasmr516,しなこ Shinako / ASMR,"本日もご視聴頂きありがとうございます(ˊo̴̶̷̤   o̴̶̷̤ˋ)♡
見て、聴いて、楽しい！ASMRをぜひ楽しんでください！


💜お店💜
Sweet XO Good Grief  https://www.sweetxo.jp
【哺乳瓶などのネット通販はこちら】
https://sweetxo.stores.jp

💜SNS💜
♡Twitter https://twitter.com/ssshinako
♡instagram https://www.instagram.com/ssshinako
♡Tiktok http://vt.tiktok.com/JAVXVV/


💜ファンレター・プレゼント宛先 💜
〒150-0001 東京都渋谷区神宮前１丁目１６−６ SweetXOGoodGrief しなこ宛

#ASMR #咀嚼音 #音フェチ #大食い #モッパン #食べる音
",JP,368807129,686000,367,False,2015-10-26T04:28:08Z
UCuDodOfP_mWsKIATm79fSvw,@kineticasmr2,Kinetic ASMR 2,"Welcome to ""Kinetic ASMR 2"" YouTube channel!

Slime, Play Doh, Kinetic Sand, ASMR, DIY satisfying video.

Thank you for watching don't forget to subscribe & like~
",US,625411,108000,14,False,2022-04-11T05:25:38.610565Z
UCDsyOaYzkNiboffGB-Yjjgg,@thepcbuildasmr,The PC Build ASMR,"This channel is for your *SATISFACTION* 😀😀

The PC Build ASMR is a channel related to tech, computer build, ASMR computer build. Also posts some YouTube Shorts.

SUBSCRIBE NOW ",IN,53589,194,88,False,2021-04-10T14:05:28.162609Z
UC86l1841W0yFWt7pW9lHHuQ,@beatsflying,Cafe De Anatolia MEDITATION & ASMR,"This is the home of the world’s best relaxing music. We are here to help you #relax, #unwind and rejuvenate through better #sleep, reduced #stress, greater #concentration and improved #mental #wellness. 

Cafe De Anatolia Meditation & ASMR takes you on a journey of Around The World. Enjoy your day, take a nap or dive into your dreams with the most carefully selected #ASMR & #Ambience & #Relaxation & #Meditative Sounds by the Cafe De Anatolia Team. Here you will find the finest produced #relaxing music with #binaural beats and #state-enhancing frequencies to help you #relax, #sleep, #focus, #meditate and #heal. We also specialize in guided #fantasy visualizations and relaxing #meditation sleep music, all designed to work in harmony with your mind body and spirit to promote greater #health. 

Subscribe for new uploads. We always welcome comments, feedback & suggestions & actively engage with our subscribers.

🔴 Cafe De Anatolia MEDITATION & ASMR 🔴


For General Questions:
",US,156417,5740,73,False,2017-11-07T08:38:05Z
UCwJP8EpT9FDwj8JhxO3az-w,@asmrcats5252,ASMR Cats ♡,"ASMR, Food, mukbang, asmr, receitas, Magnum ice cream

Thank you, obrigada 😋😋❤


Subscribe👍
",n/a,257662,5200,8,False,2018-07-06T23:53:47Z
UCHD4WfmyYPXW6Z48Fpyo-IA,@beatrisiusasmr,beatrisius asmr,"Всем привет, кто добрался до описания канала, добро пожаловать!
Сотрудничество: beatrisiusasmr@yandex.ru
Поддержка: https://www.donationalerts.com/r/beatrisius_asmr
",RU,348528,4300,67,False,2022-03-07T16:52:14.489562Z
